F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,Target
-191.08,41.1,3.3,-30.58,High,-36.72,9913.12,134.4,3.12,-369.18,-77.4,6,-18.66,-3136.02,3056.18,-238.89,17462.46,25287.57,-42.06,-1482.13,UK,101.43,44.4,-122.92,107.45,-28.84,-2988.35,8,-1667.97,-1196.28,-24366.6,17.23,66.27,29.48,-2214.2,-270.3,1884.64
-292.78,34.05,12.03,43.31,High,-11.14,14201.52,256.48,15.12,-396,-73.71,4,0,-3542.07,2413.74,-142.54,16462.05,-7038.99,-47.58,-1439,UK,396.63,54.16,358.64,82.27,-12.46,623.3,10,-1416.09,-1142.21,-44520.21,122.08,719.6,40.54,-1765.14,-185.79,2037.64
-218.76,43.53,9.15,59.79,High,1.06,9841.82,128.84,105.64,-299.91,-71.73,3,-30.57,-2503.35,2083.86,-223.59,-1650.06,12547.14,-35.16,-899.55,UK,366.63,46.16,-92.48,118.73,-24.92,-298.7,12,-2029.98,-1407.6,-40228.89,168.27,115.89,72.34,-2326.74,-122.97,2528.7
-278.46,49.8,6.9,-55.12,High,13.44,10196,197.02,1439.3,-383.01,-73.17,2,-36.33,-2423.67,2929.68,-181.13,5554.05,7057.35,-38.7,-1179.87,Europe,204.15,42.48,457.87,73.17,-20.36,-640.87,10,594.06,-1258.91,-18484.47,146.33,721.58,43.9,-1328.64,-277.47,3112.81
-332.78,39.54,13.26,-39.04,Low,15.94,7654.9,115.82,10.12,-385.17,-72.75,5,-7.17,646.02,1860.64,-221.13,-238.71,13428.42,-40.42,-1106.66,UK,59.1,44.76,-431.32,138.22,-31.92,-3389.46,2,-2816.34,-1068.74,-43752.54,148.57,603.98,33.94,-2494.88,-353.37,1821.42
-214.6,46.53,12.51,16.5,Low,13.04,4287.72,83.16,4.92,-344.28,-74.73,4,-7.41,-2262.84,1744.86,-213.19,-9592.56,4807.83,-43.22,-1308.55,USA,211.44,48.96,321.79,94.34,-23.48,4573.86,10,-2269.92,-1230.39,-25086.33,153.56,505.55,39.42,-1407.58,-317.91,262.44
-248.04,45.57,7.98,8.17,High,45.37,7784.12,111.64,5525.96,-388.05,-72.51,6,-26.22,-1432.56,2190.3,-227.08,-11006.64,18178.68,-38.38,-1310.16,USA,238.65,39.54,210.21,72.46,-13.98,-5113.74,6,-1065.33,-980.28,-30522.99,157.92,316.72,45.36,-2350.88,-165.18,1303.55
-262.06,69.21,6.66,35.53,High,38.52,16553.84,167.46,2.24,-140.28,-74.1,7,-30.48,-3003,34.66,-284.1,-12297.69,11086.08,-40.1,-944.95,Rest,167.73,43.56,301.59,124.98,-12.58,-1766.68,14,-712.89,-1162.12,-28619.04,35.42,549.41,26.44,-2336.58,-207.63,-50.24
-278.48,47.31,11.28,9.73,Low,47.61,12048.5,297.88,0.06,-179.85,-69.18,3,-26.31,-5928.93,2265.4,-250.7,-18227.94,8612.82,-47.3,-1294.32,Rest,57.93,36.94,-166.21,89.87,-22.2,-5899.65,8,529.2,-952.61,-32382.96,124.18,165.78,44.82,-3315.64,-192.39,-161.31
-206.88,44.07,14.88,87.26,Very high,103.72,16396.56,152.3,0.06,-515.76,-108.42,6,-23.43,-4032.57,1836.68,-248.41,-4669.23,12182.88,-43.3,-1665.45,USA,84.69,49.68,-331.96,103.49,-22.82,383.44,10,-1284.66,-1413.92,-32335.35,161.43,-33.2,47.74,-1212.6,-227.67,266.21
-230.3,51.3,5.46,7.04,High,232.61,16105.9,80.54,0,-243.9,-70.35,3,-25.86,-2044.05,3260.54,-210.97,-13375.44,3115.62,-39,-1559.4,Rest,208.47,41.02,-443.75,101.94,-25.56,-1069.51,4,-785.22,-881.64,-37212.45,133.96,304.94,37.98,-1665.22,-149.31,1426.46
-275.52,53.31,7.38,54.33,Low,-21.45,16275.36,211.02,4.82,-352.98,-80.94,1,-14.64,-3654.51,2168.24,-254.42,-11893.35,12840.21,-35.56,-1217.99,USA,-62.73,49.06,-295.38,76.43,-36.02,-5170.55,8,817.71,-1301.52,-19957.59,145.63,276.52,43.1,-2602.8,-204.87,447.63
-195.9,52.71,10.26,59.36,Medium,7.22,15068.88,135.6,1.16,-691.2,-53.31,0,-27.78,-4325.34,2479.42,-215.31,8721.03,21870.18,-36.3,-1302.62,UK,-136.74,47.68,-311,216.15,-25.44,2425.66,12,-769.74,-1265.23,-41188.71,208.11,308.2,67.42,-1869.06,-308.16,2386
-172.98,39.81,10.32,35.78,Very low,0.7,14073.4,278.64,3976.44,-472.23,-73.53,9,-21.72,625.59,2410.64,-234.25,-937.41,3989.88,-35,-1089.77,Rest,82.29,50.58,63.97,133.54,-30.2,627.63,12,-1471.23,-1190.08,-51975.48,159.32,557.16,38.96,-2036.42,-235.32,2382.97
-241.22,36.06,20.61,-1.37,High,8.07,16440.86,127.98,0.1,-361.47,-76.83,4,-24.93,-2524.14,2995.44,-193.38,-15081.66,-4373.97,-44.82,-1024.44,Europe,308.07,41.64,-310.09,98.93,-28.06,-3809.11,6,-3697.59,-812.91,-22367.46,193.57,310.9,36.1,-2274.82,-300.96,-78.31
-214.58,50.25,14.13,32.12,Medium,40.18,8705.3,165.3,29.92,-377.1,-107.58,5,-6.36,-1303.68,2252.32,-189.08,-1541.49,-188.55,-37.44,-1569.33,USA,216.63,48.28,-390.6,96.92,-27.42,-1910.36,4,-418.14,-960.85,-31141.89,135.24,741.45,38.48,-1542.8,-395.52,1450.05
-230.3,49.29,27.99,9.47,Very high,6.44,12174.3,175,0.74,-715.41,-86.97,1,-23.4,-873.87,2619.66,-199.69,-15566.25,14423.16,-37.5,-1431.41,UK,587.46,42.5,169.13,105.1,-17.1,-1163.59,18,-1362.24,-738.53,-27296.01,203.73,132.95,37.8,-2008.82,-298.8,-59.34
-381.2,51.33,3.57,52.89,Very high,62.09,14434.7,112.84,0,-405.03,-73.11,6,-9.93,-4393.26,2044.02,-229.02,-9663.9,1745.88,-51.36,-945.84,USA,111.93,40.08,-284.05,146.57,-24.86,-3454.05,6,-1242.81,-1091.93,-40719.03,215.87,65.34,43.1,-2703.2,-301.62,-232.58
-150.72,66.21,16.59,-48.48,Medium,52.59,3979.24,145.26,1.3,-381.06,-77.55,4,-31.68,-3701.28,1227.18,-234.49,8682.39,14374.32,-35.92,-875.2,Rest,121.44,48.48,-324.02,99.38,-30.1,-5323.84,12,-206.1,-1252.47,-21192.81,112.83,785.32,41.62,-1868.76,-338.04,2599.94
-207.66,50.64,5.4,-5.52,Medium,16.92,15819.48,300.82,0.14,-349.47,-79.35,6,-22.98,-2504.01,2296.98,-261.92,8062.11,11070.99,-41.84,-1080.09,UK,107.67,48.12,-264.28,113.56,-22.44,-2958.22,4,-1384.98,-815.06,-42895.86,128.08,586.43,43.94,-2150.88,-260.16,1012.9
-301.1,52.38,11.07,-14,Very high,35.26,9860.16,191.12,0.16,-522.39,-70.74,6,-21.21,-1089.42,1280.14,-244.09,15074.73,23762.34,-41.44,-1438.41,USA,-29.85,27.36,-19.81,105.95,4.52,1440.94,6,-904.26,-492.63,-32131.02,79.48,218.82,63.94,-2502.94,-188.82,519.11
-178.38,54.96,26.49,21.95,Low,72.24,23889.78,117.46,0.94,-200.04,-68.46,5,-27.15,-1730.82,2800.14,-219.68,1299.78,2963.88,-42.3,-1534.47,Europe,37.41,49.02,108.23,116.84,-39.16,-7614.19,4,-2874.9,-803.55,-45277.65,139.28,882.21,35.62,-2550.38,-281.25,438.98
-367.9,7.14,13.26,61.73,Medium,-19.44,15451.98,167.1,0.16,-330.21,-69.72,4,-15.48,-2641.59,1821.02,-247.32,-19114.95,7991.85,-40.78,-965.9,UK,74.13,54.84,-97.03,143.39,-12.9,-3451.29,4,-1052.76,-1262.84,-23584.44,135.76,1000.56,32.8,-1722.84,-126.69,891.79
-262.32,48.42,12.96,-9.21,Medium,-3.73,13074.56,187.28,672.72,-381.84,-107.94,3,-29.49,-2559.39,1312.34,-245.98,-1571.55,5989.35,-37.16,-907.86,Rest,-37.83,45.42,-105.84,14.99,-37.08,-381.3,8,-1116.09,-1019.94,-26717.31,146.54,155.14,33,-2115.42,-262.29,3698.39
-180.92,41.07,6.33,24.09,Medium,74.44,12154.04,131.26,13.24,-544.26,-92.01,3,-21.39,-3070.23,1653.08,-259.65,-5397.81,11463.18,-41.14,-788.24,Rest,60.78,44.88,-338.55,101.72,-26.22,298.26,6,-1628.1,-1005.78,-39748.08,148.38,982.68,41.42,-1742.96,-318.36,3367.63
-193.8,27.39,10.92,-2.52,Medium,-1.12,258.04,143.32,1,-445.83,-90.93,3,-29.34,-2923.65,2103.48,-287.27,-5263.74,8816.88,-48.22,-1407.3,UK,165.54,54,-237.76,147.26,-27.96,-6750.61,12,-616.02,-1388.49,-41287.41,178.69,503.64,19.46,-1995.28,-247.77,-993.43
-200.74,39.48,7.47,5.09,High,2.82,4647.62,219.78,0.12,-380.43,-73.38,5,-22.59,-2449.71,2535.1,-235.32,-3768.15,14070.18,-38.74,-1272.93,Europe,87.75,35.78,-96.41,79.45,-30.98,-4307.78,12,-1945.95,-1206.67,-37289.07,82.21,455.82,15.2,-2020.4,-220.8,346.37
-221.94,39.09,4.44,37.25,Very high,5.99,10805.78,225.58,0.36,-264.21,-67.41,5,-17.58,-2343.87,2321.36,-228.52,8701.8,16688.31,-35.8,-1122.73,Rest,145.89,51.96,279.19,115.34,-37.88,-764.12,12,-1776.48,-1370.72,-23867.76,128.41,483.78,41.08,-1838.84,-199.02,3106.63
-306.58,47.94,6.87,31.94,Very low,51.35,13251,72.32,0.04,-215.22,-47.4,1,-8.61,-2673.45,4069.36,-235.85,-6295.62,10997.85,-40.72,-1342.81,UK,50.1,42.96,-481.73,108.43,-8.74,-8086.02,8,-584.82,-787.74,-48922.14,170.08,980.53,42.4,-1263.18,-245.58,444.02
-305.44,18.78,41.82,54.72,Low,10.9,13825.42,143.34,0.02,-377.1,-70.65,3,-41.13,-597.6,3917.28,-224.05,-5540.04,2949.3,-42.72,-1362.75,USA,106.47,40.14,-495.55,116.14,-12.94,-2335.37,10,-695.22,-1400.86,-34334.37,16.78,123.99,42.14,-2223.88,-338.58,-149.45
-256.16,62.55,4.32,20.03,Very high,37.06,16611.48,230.08,0.04,-422.79,-68.94,5,-29.7,-1557.36,1465.56,-209.96,-12733.56,4960.86,-37.44,-1530.15,USA,-125.01,34.16,-343.54,39.25,1.28,-3044.52,12,1100.49,-1218.53,-34731.6,161.94,468.98,45.62,-2463.58,-361.11,54.59
-266.9,33.6,10.65,-0,Very low,35.18,14069.4,155.28,1.9,-318.36,-81.39,8,-18.66,-1829.85,2049.42,-224.63,-3345.21,12062.82,-56.96,-1143.05,UK,181.05,43.76,238.48,142.03,-20.48,-5461.87,12,-393.6,-1299.63,-24470.58,175.78,452.95,38.82,-2398.8,-335.97,-1550.15
-195.48,16.47,11.1,19.85,Low,49.84,8273.58,82.28,0.7,-381.09,-58.44,2,-26.07,-2706.99,2223.34,-241.34,-8760.69,11098.47,-45.66,-1515.21,Rest,174.54,51.96,239.71,123.25,-29.58,-1519.65,4,180.75,-878.95,-32057.64,143.83,536.01,42.3,-1692.14,-208.68,940.45
-295.1,44.97,23.04,49.3,Very high,17.57,12732.82,326.96,6.5,-319.74,-78.9,5,-17.34,-2627.16,1945.66,-172.23,-7990.29,12388.38,-35.84,-1613.58,Europe,176.46,39.18,-265.04,93.55,-24.82,-568.73,6,-1902.96,-1056.47,-31921.65,123.32,351.63,42.18,-1832.82,-339.66,2050.9
-182.42,51.63,18.75,51.86,Very high,108.28,8789.32,60.98,0.14,-362.16,-73.02,4,-19.26,-2603.55,1554.72,-198.5,-24822.09,-9636.39,-44.88,-1218.57,UK,187.68,41.12,-537.39,98.01,-28.7,-844.1,16,-1289.22,-1414.76,-41929.62,202.09,480.56,44.52,-1214.98,-394.62,-1030.26
-234.46,49.53,17.37,-51.27,Medium,62.13,9630.3,161.86,0.1,-354.45,-72.93,7,-27.78,-1736.04,2590.28,-254.36,6846.54,7083.33,-39.06,-1307.15,USA,-109.14,62.64,-549.19,41.87,-21.5,4382.15,8,-1078.98,-1149.98,-36752.34,96.83,678.63,36.04,-2505.36,-199.89,117.2
-245.9,51.09,4.44,24.65,Very low,-66.97,14499.84,219.76,13383.66,-471.87,-90.33,3,-20.88,-1692.12,3515.04,-205.05,1687.56,-5558.28,-56.94,-1132.68,UK,159.27,44.94,-246.82,86.41,-25.94,-2135.35,12,-3420.9,-1283.38,-32787.27,172.75,340.68,35.78,-1871.96,-201.84,-432.06
-215.28,63.87,25.89,23.13,Medium,-29.39,19618.56,145.14,0.52,-391.11,-53.55,2,-15.18,-3292.44,3284.52,-250.49,-9025.62,-953.64,-36.9,-983.66,UK,123.39,40.2,28.83,109.79,-26.66,899.58,4,129.3,-1028.73,-45810.69,120.86,310.25,39.76,-2428.28,-216.42,1678.33
-237.9,43.83,6.27,-34.18,Low,-17.37,15871.86,193.22,0.64,-449.94,-85.26,5,-12.6,-1927.77,4995.26,-229.7,-9785.58,10730.58,-35.32,-853.98,USA,200.49,37.98,-176.36,61.29,-25.38,68.59,6,-263.73,-957.39,-35084.4,88.84,704.59,30.16,-1288.3,-320.88,768.82
-220.2,80.04,11.73,4.02,Very high,47.94,19869.4,249.74,0.14,-421.83,-74.34,4,-24.18,368.79,1867.68,-240.29,15093.18,5289.63,-47.04,-1029.07,UK,302.37,44.64,-531,64.73,-33.86,-3711.13,8,-2336.07,-987.32,-38012.91,117.91,431.79,26.92,-2883.78,-278.37,-167.59
-117.44,37.26,16.08,10.88,Medium,39.82,9629.84,113.98,0.24,-264.63,-63,4,-20.64,-2291.07,2422.44,-204.55,2026.65,2328.03,-43.72,-1897.45,UK,-68.34,49.26,-2.06,81.87,-27.1,-3307.8,12,-1180.23,-1176.83,-34065.66,99.52,196.93,41.96,-2418.6,-205.14,-1074.25
-286.86,47.73,9.87,27.67,Very low,32.02,11905.34,153.78,8.48,-284.67,-66.57,5,-27.6,-937.35,2233.58,-392.41,19326.66,6357.99,-38.82,-673.54,UK,138.72,43.3,-675.96,92.86,-32.64,-4985.58,4,-2425.08,-850.5,-28883.88,132.81,750.39,37.92,-996.64,-297.12,2898.19
-209.58,29.37,7.47,-14.98,Very high,80.74,3652.02,193.58,0.04,-421.77,-73.77,3,-45.84,-718.35,1983.9,-220.69,1544.94,-5195.34,-52.88,-1293.19,USA,-77.76,44.5,-792.24,102.21,-25.2,-2625.5,8,-3072.78,-1272.2,-30477.72,39.53,172.56,40.48,-2511.74,-263.76,-109.15
-242.34,38.28,4.02,-19.12,High,-3.62,10886.76,279.24,7.26,-425.01,-89.73,3,-27.12,-2799.21,2412.36,-237.17,4149.57,4740.66,-40.46,-1645.96,USA,326.04,31.96,-372.97,87.73,-25.64,-2673.36,6,-3558.18,-1351.51,-38295.27,146.5,449.92,48.54,-1245.88,-237.6,1523.29
-272.74,55.77,7.47,39.83,Low,109.6,3006.74,247.54,84.26,-339.87,-74.61,4,-6.36,-2132.61,1803.82,-155.75,4092.42,7754.67,-39.1,-1427.75,Rest,76.95,42.94,-197.81,102.69,-20.62,2942.12,4,-1922.67,-1318.62,-40375.53,74.73,280.95,29.2,-2966.84,-427.89,2660.24
-294.36,61.86,7.02,22.36,Very low,81.66,15575.14,206,0.62,-429.09,-81.3,4,-30.66,-1769.13,2900.86,-245.97,1379.58,6852.06,-47.34,-1186.82,Europe,145.26,49.98,-207.52,162.6,-27.48,-5392.74,10,-2714.28,-619.69,-32193.03,77.61,161.02,40.04,-2074.7,-312.3,-622.82
-275.68,33,7.05,-70.9,Medium,4.78,9993.04,250.8,6.6,-420.3,-74.94,4,-20.76,-393.78,3660.1,-175.9,-13830.63,848.25,-41.16,-1006.09,Europe,153.54,42.9,-219.15,106.04,-23.14,-5351.84,6,-1341.54,-1090.82,-35299.71,128.52,632.33,43.24,-2065.44,-114.33,963.78
-254.86,39.03,1.14,35.32,High,45.46,27444.48,103.6,0.1,-391.17,-82.8,6,-19.77,-974.55,3120.76,-250.3,-11999.82,24679.74,-42.86,-1178.36,Rest,318.12,44.82,-309.54,101.02,-22.8,2643.17,12,-690.72,-1041.95,-22614,130.67,433.31,31.82,-2575.6,-311.04,-141.66
-210.3,51.9,19.38,4.59,Very high,19.56,10344.9,139.9,1547.6,-297.15,-65.43,3,-12.06,-2114.01,2070.8,-233.76,1062,8618.19,-43.26,-1421.66,Rest,40.98,54.5,-51.07,85.3,-26.68,-3571.12,12,-1096.23,-1498.71,-33810.3,131,563.25,40.42,-2736.06,-199.05,3047.15
-224.28,45.78,6.03,-11.5,Very high,10.58,8771.12,257.76,0.06,-393.33,-70.53,3,-31.89,-2831.49,2445.34,-194.9,6324.48,21182.97,-37.14,-1396.58,Europe,131.49,51.74,-22.48,63.66,-23.32,-2174.11,6,-296.07,-1120,-36020.94,82.67,439.8,37.02,-1780.7,-230.64,1900.82
-236.4,78.81,45.57,8.05,Low,55.71,7513.7,186.64,10.96,-380.4,-76.29,1,-21.3,-2093.91,3172.74,-239.26,-16765.74,1174.74,-43.2,-1614.75,UK,207.15,47.12,-597.47,108.81,-35.54,-2535.2,6,-1070.88,-777.3,-27066.57,45.56,327.37,36.98,-2959.5,-113.88,-641.56
-350.34,43.77,8.88,26.66,High,102.02,4904.64,194.9,1,-559.65,-75.51,3,-6.69,-1287.93,2673.14,-216.79,-7947.84,13523.85,-37.68,-1190.2,USA,81.27,45.5,258.37,208.5,-14.56,-5389.26,6,-850.8,-1496.12,-51105.93,115.83,-206.34,47,-1487.5,-330.63,975.87
-297.28,49.98,4.32,-5.54,Very high,49.18,21954.32,252.26,1.68,-309.72,-87.78,4,-12.9,-2430.3,3524.34,-216.94,-4749.27,1464.66,-44.1,-1302.1,UK,-87.21,45.36,-70.35,115.14,-30.18,-1577.11,10,-1642.98,-1329.54,-25541.43,131.77,197.03,30.18,-1686.98,-182.28,1402.27
-172.82,48.15,14.67,7.77,Medium,-33.74,24028.56,174.32,0.54,-361.59,-74.13,3,-14.91,-3627.84,2268.36,-232.9,10854.42,91.5,-42.5,-1557.34,Rest,132.99,43.54,9.6,101.17,-35.38,397.5,8,-2640.72,-893.59,-30641.7,188.3,913.55,34.18,-1580.98,-304.95,2728.13
-302.96,50.67,12.54,10.46,Low,14.42,6251.32,348.28,1.84,-439.41,-84.09,6,-23.01,-3473.82,1274.12,-204.03,-13162.86,5405.76,-51.88,-1217.75,Europe,123.42,45.5,447.83,122.34,-40.02,-6859.03,10,-1224.78,-1147.52,-26432.19,108.75,429.8,34.34,-2734.18,-381.3,-1628.67
-175,54.81,4.74,-5.41,Very high,50.29,7859.1,30.74,0.42,-333.18,-66.63,7,-19.08,-2351.46,2943.7,-245.89,631.89,3814.86,-41.82,-1760.82,USA,111,68.56,71.31,95.97,-17.72,-4974.64,4,-1161.93,-1014.43,-44527.26,128.02,118.28,37.02,-3075.64,-357.12,240.35
-176.66,41.22,10.86,29.18,Very high,56.89,16876.22,140.38,5.94,-445.92,-76.38,5,-20.7,-1114.98,1662.5,-344.2,-3897.27,806.34,-43.48,-1178.25,USA,261.09,45.1,-255.45,67.14,-25.96,-5590.25,6,-882.39,-1266.02,-33118.44,71.66,717.62,50.38,-2287.38,-242.37,654.18
-236.54,48.42,3.66,20.48,Very low,83.07,14160.7,128.42,0.2,-465.63,-70.29,5,-6.03,-1626.78,2412.1,-342.6,-2928.84,-16082.82,-46.6,-1185.72,Rest,151.02,38.44,-265.95,104.37,-26.28,-2371.39,6,-1887.54,-771.06,-34452.6,140.47,284.77,33.26,-2915.36,-203.7,-154.37
-208.56,35.1,15.99,12.68,Low,-56.28,15798.54,222.9,167.8,-496.11,-61.41,7,-9.3,-4028.82,2362.22,-277.56,-405.39,9462,-35.54,-1530.03,UK,-34.32,44.76,-202.66,102.99,-28.78,1148.64,8,1026.6,-1377.36,-33662.28,148.32,717.43,51.2,-2383.94,-232.5,2051.99
-222.74,40.35,9.99,-30.11,Very high,47.81,98.08,210.64,0.12,-358.8,-69.33,3,-15.48,-561.57,2165.4,-381.09,5423.94,4146.99,-39.54,-1213.85,UK,57.54,28.16,145.67,70.96,-17.42,-2915.73,10,-1316.19,-1153.85,-28278.39,149.93,248.94,31.48,-653.92,-225.72,2751.64
-248.96,48.48,4.83,68.76,Very high,13.89,15478.86,255.48,2.5,-298.86,-74.25,4,-19.44,-5422.98,1847.2,-197.97,-6375.33,-5358.09,-42.5,-1274.31,Europe,144.69,45.28,-196.99,104.25,-20.18,-3283.14,8,-1984.65,-1430.95,-29690.94,144.09,461.12,40,-1533.34,-368.79,1518.33
-261.06,40.02,18.48,-2.71,Very high,37.04,9845.18,111.78,115.9,-455.25,-78.69,3,-15.99,-2521.29,1990.78,-227.91,-9051.99,15138.57,-43.68,-1226.79,USA,229.32,59.74,17.91,124.83,-29.58,-1242.38,14,-2217.3,-2010.96,-43643.73,114.31,388.29,32.52,-1296.82,-311.49,811.21
-277.26,49.32,6.75,31.18,Medium,37.95,12303.86,149.4,0.34,-669.21,-63.51,5,-20.61,-2409.33,2118.1,-258.26,8194.35,5480.25,-38.4,-1419.73,Europe,173.34,55.4,219.18,183.51,-42,-1903.9,12,-1228.86,-1644.42,-42051.96,139.3,474.81,17.74,-2242.98,-255.72,455.03
-209.5,47.19,1.59,33.5,Very high,52.75,5190.54,280.34,1.7,-501.18,-68.85,1,-48.72,-1410.96,2264.3,-221.23,-25180.35,9958.56,-58.06,-1329.87,USA,133.68,39.06,27.63,51.31,-25.08,3653.09,4,-1802.73,-1415.57,-14201.19,148.98,474.15,19.28,-851.26,-10.2,337.46
-208.04,25.32,23.07,14.72,Very low,74.88,11717.34,244.92,29.48,-407.55,-84.9,3,-15,-1795.23,2380.4,-199.06,10767.96,10627.05,-42.72,-1289.1,Rest,102.33,44.34,-140.7,110.22,-47.14,-1727.06,8,-1319.58,-799.5,-37420.95,129.63,243.56,40.62,-2313.62,-261.36,1113.09
-284.1,71.79,17.85,34.08,Medium,10.35,18483.36,273.28,130.78,-300.3,-62.16,7,-30.84,-760.17,827.64,-227.03,-7950.09,8544.66,-42.54,-972.28,Europe,65.43,40,-715,41.01,-21.18,-3696.25,8,-1457.46,-874.84,-35845.26,44.68,392,38.92,-1647.8,-327.12,1112.12
-188.24,43.86,9.3,15.27,Very high,102.75,12531.34,89.26,3.06,-479.55,-77.82,0,-14.13,-2299.77,2274.52,-318.42,-24303.81,19419.06,-42.94,-1469.38,UK,123.57,45.3,109.75,125.73,-24.28,2189.44,6,-1848.09,-1267.38,-47990.52,134.48,55.47,40.26,-2514.7,-203.46,1231.43
-313.64,48.03,1.05,-17.07,Medium,34.78,11540.9,222.4,259.84,-446.55,-54.63,5,-27.87,-1456.62,1365.28,-172.52,-10171.95,-157.89,-37.6,-1646.35,UK,536.31,33.22,-418.61,62.78,-24.02,-2418.42,8,-1289.73,-1582.14,-34695.21,71.38,160.79,31.4,-841.74,-199.41,2893.97
-174.96,58.32,13.56,19.52,Medium,126.22,5646.82,48.96,0.22,-374.25,-67.53,8,-15.6,-1875.06,328.08,-270,-9553.44,14635.56,-39.84,-802.45,Rest,295.53,46.66,155.46,71.91,-14.4,-5527.14,2,-1785.39,-555.67,-38338.68,116.84,526.94,34.62,-717.4,-269.55,3091.09
-287.28,37.53,25.98,-9.79,Low,141.9,23625.24,135.08,13.58,-413.31,-75.54,3,-42.96,-2480.25,1865.98,-224.24,17714.76,5572.92,-38.5,-1110.69,UK,194.49,55.14,49.49,134.77,-33.98,-5672.41,4,-1330.38,-1140.61,-12574.83,195.52,295.73,34.84,-2164.32,-193.56,2729.79
-262.62,55.11,6.9,-60.56,Very low,51.98,9757.28,200.02,0.2,-441.96,-80.31,4,-20.19,-4565.85,2897.18,-235.22,7565.07,10106.34,-37.96,-1360.64,USA,161.13,43.56,-231.87,9.57,-27.14,-6096.74,10,-883.74,-1249.59,-44990.85,165.65,666.64,31.14,-2488.4,-224.58,73.19
-291.9,32.76,7.83,1.81,High,32.98,19897.06,280.76,17.8,-393.84,-63.06,6,-25.47,-1271.85,2122.7,-225.41,10544.61,142.83,-44.5,-1554.98,UK,111.81,44.58,73.39,103.01,-29.42,-3011.3,6,1360.5,-1471.18,-27086.1,25.37,971,41.62,-2116.82,-322.32,2320.56
-282.24,48.36,8.04,17.48,Low,-44.88,9410.6,222.12,13.14,-280.17,-59.28,5,-33.63,-3521.76,3555.6,-214.78,-157.05,3516.51,-39.68,-1345.52,Rest,66.03,60.7,46.4,111.78,-33.14,215.43,4,-1639.62,-1477.29,-59664.48,113.63,384.22,40.72,-2848.72,-164.88,1322.09
-69.38,38.19,3.93,14.69,Low,31.05,7382.62,71.14,1.1,-245.76,-78.33,5,-17.22,-2510.01,2486.42,-206.64,-4898.7,-1059.9,-39.86,-1191.56,USA,102.96,42.36,-654.02,114.31,-21.48,-992.82,8,-593.55,-1274.69,-25322.25,122.24,294.66,41.22,-2652.98,-164.22,53.25
-216.3,43.08,11.31,-0.39,Very low,45.92,8146.38,170.2,0.16,-529.05,-78.36,6,-38.55,-4510.26,3304.36,-299.12,5569.71,3065.82,-36.56,-1230.72,Europe,-87.48,52.58,-367.9,156.36,-29.1,-1153.16,10,-362.16,-1124.23,-27799.23,130.69,659.66,26.22,-1239.16,-243.96,727.93
-247.86,44.13,17.22,17.8,High,28.45,5442.48,199.1,0.74,-396.03,-66.06,1,-23.85,-624.93,2730.92,-215.4,-14545.38,10346.1,-40.74,-1457.13,UK,194.67,48.42,261.14,27.51,-30.16,-8058.89,2,-2932.47,-1704.25,-27370.41,107.35,748.66,39.14,-1307.66,-225.48,2788.97
-202.48,40.05,12.66,28.68,Very high,-42.73,9472.86,118.44,0.32,-540.27,-81.42,4,-21.45,-2609.88,2221.22,-225.01,3061.11,-11093.61,-53.76,-1283.07,Europe,382.23,52.38,-37.11,22.19,-27.16,167.13,12,-1723.14,-780.35,-24708.36,173.47,113.93,47.08,-1344.74,-363,-18.58
-272.56,54.33,12.99,55.57,Low,10.64,5728.28,193.38,159.54,-334.59,-60.9,2,-16.71,-5706.27,2423.54,-291.63,-3132.48,-3903.96,-42.98,-788.91,Rest,-2.64,41.64,-334.55,57.93,-32.6,3437.88,4,-630.18,-1304.08,-36501.27,48.35,432.19,29.84,-2757.54,-213.63,2394.06
-231.54,49.44,11.58,-32.74,Very high,-10.03,19434.98,197.8,0.4,-360.48,-81.99,6,-13.86,-467.43,2201.06,-215.04,9688.56,9025.86,-42.3,-1077.02,Europe,169.02,48.12,-115.46,93.3,-26.72,-10188.73,10,-714.6,-989.06,-27513.87,88.88,357.07,48.26,-2331.78,-154.35,674.95
-251.76,34.08,7.41,25.86,High,73.69,5009.62,214.68,0.12,-372.66,-88.59,4,-24.39,646.47,2053.66,-190.78,-4267.11,-2961.78,-43.1,-629.33,UK,659.13,56.24,473.07,76.03,-27.02,-1417.66,12,-1073.7,-1269.49,-34017.99,169.32,241.13,55.08,-2366.66,-405.87,-958.91
-160.16,61.59,18.21,38.2,Low,74.82,8501.58,182.9,10.76,-430.83,-81.66,4,-30.54,-3588.93,1924.06,-225.58,-4731.84,9366.18,-40.7,-1565.49,Rest,110.79,48.74,-273.59,116.5,-19.76,-2397.94,8,-304.86,-1210.82,-21567.06,125.38,406.49,29.16,-2256.28,-130.32,792.01
-222.48,52.95,6.48,48.4,Low,56.53,12416.54,147.68,238.98,-166.29,-69.33,7,-12.75,-2618.94,1551.82,-188.64,1057.95,30039.87,-47.36,-1076.68,Rest,124.8,37.44,-111.21,136.79,-20.26,963.27,10,-909.72,-887.57,-33634.68,84.81,-26.05,40.5,-2266.5,-351.24,63
